timestamp,score_goal,intake_goal,elevator_god_mode_goal,wrist_god_mode_goal,queue_index
19567,0,0,0,0,940

19587,0,0,0,0,941

19607,0,0,0,0,942

19627,0,0,0,0,943

19647,0,0,0,0,944

19667,0,0,0,0,945

19687,0,0,0,0,946

19707,0,0,0,0,947

19727,0,0,0,0,948

19747,0,0,0,0,949

19767,0,0,0,0,950

19787,0,0,0,0,951

19807,0,0,0,0,952

19827,0,0,0,0,953

19847,0,0,0,0,954

19867,0,0,0,0,955

19887,0,0,0,0,956

19907,0,0,0,0,957

19927,0,0,0,0,958

19947,0,0,0,0,959

19967,0,0,0,0,960

19987,0,0,0,0,961

20007,0,0,0,0,962

20027,0,0,0,0,963

20047,0,0,0,0,964

20067,0,0,0,0,965

20087,0,0,0,0,966

20107,0,0,0,0,967

20127,0,0,0,0,968

20147,0,0,0,0,969

20167,0,0,0,0,970

20187,0,0,0,0,971

20207,0,0,0,0,972

20227,0,0,0,0,973

20247,0,0,0,0,974

20267,0,0,0,0,975

20287,0,0,0,0,976

20307,0,0,0,0,977

20327,0,0,0,0,978

20347,0,0,0,0,979

20367,0,0,0,0,980

20387,0,0,0,0,981

20407,0,0,0,0,982

20427,0,0,0,0,983

20447,0,0,0,0,984

20467,0,0,0,0,985

20487,0,0,0,0,986

20507,0,0,0,0,987

20527,0,0,0,0,988

20547,0,0,0,0,989

20567,0,0,0,0,990

20587,0,0,0,0,991

20607,0,0,0,0,992

20627,0,0,0,0,993

20647,0,0,0,0,994

20667,0,0,0,0,995

20687,0,0,0,0,996

20707,0,0,0,0,997

20727,0,0,0,0,998

20747,0,0,0,0,999

20767,0,0,0,0,1000

20787,0,0,0,0,1001

20807,0,0,0,0,1002

20827,0,0,0,0,1003

20847,0,0,0,0,1004

20867,0,0,0,0,1005

20887,0,0,0,0,1006

20907,0,0,0,0,1007

20927,0,0,0,0,1008

20947,0,0,0,0,1009

20967,0,0,0,0,1010

20987,0,0,0,0,1011

21007,0,0,0,0,1012

21027,0,0,0,0,1013

21047,0,0,0,0,1014

21067,0,0,0,0,1015

21087,0,0,0,0,1016

21107,0,0,0,0,1017

21127,0,0,0,0,1018

21147,0,0,0,0,1019

21167,0,0,0,0,1020

21187,0,0,0,0,1021

21207,0,0,0,0,1022

21227,0,0,0,0,1023

21247,0,0,0,0,1024

21267,0,0,0,0,1025

21287,0,0,0,0,1026

21311,0,0,0,0,1027

21327,0,0,0,0,1028

21347,0,0,0,0,1029

21367,0,0,0,0,1030

21387,0,0,0,0,1031

21407,0,0,0,0,1032

21427,0,0,0,0,1033

21447,0,0,0,0,1034

21467,0,0,0,0,1035

21487,0,0,0,0,1036

21507,0,0,0,0,1037

21527,0,0,0,0,1038

21547,0,0,0,0,1039

21567,0,0,0,0,1040

21587,0,0,0,0,1041

21607,0,0,0,0,1042

21627,0,0,0,0,1043

21647,0,0,0,0,1044

21667,0,0,0,0,1045

21687,0,0,0,0,1046

21707,0,0,0,0,1047

21727,0,0,0,0,1048

21747,0,0,0,0,1049

21767,0,0,0,0,1050

21787,0,0,0,0,1051

21807,0,0,0,0,1052

21827,0,0,0,0,1053

21847,0,0,0,0,1054

21867,0,0,0,0,1055

21887,0,0,0,0,1056

21907,0,0,0,0,1057

21927,0,0,0,0,1058

21947,0,0,0,0,1059

21967,0,0,0,0,1060

21987,0,0,0,0,1061

22007,0,0,0,0,1062

22027,0,0,0,0,1063

22047,0,0,0,0,1064

22067,0,0,0,0,1065

22087,0,0,0,0,1066

22107,0,0,0,0,1067

22127,0,0,0,0,1068

22147,0,0,0,0,1069

22167,0,0,0,0,1070

22187,0,0,0,0,1071

22207,0,0,0,0,1072

22227,0,0,0,0,1073

22247,0,0,0,0,1074

22267,0,0,0,0,1075

22287,0,0,0,0,1076

22307,0,0,0,0,1077

22327,0,0,0,0,1078

22347,0,0,0,0,1079

22367,0,0,0,0,1080

22387,0,0,0,0,1081

22407,0,0,0,0,1082

22427,0,0,0,0,1083

22447,0,0,0,0,1084

22467,0,0,0,0,1085

22487,0,0,0,0,1086

22507,0,0,0,0,1087

22527,0,0,0,0,1088

22547,0,0,0,0,1089

22567,0,0,0,0,1090

22587,0,0,0,0,1091

22607,0,0,0,0,1092

22627,0,0,0,0,1093

22647,0,0,0,0,1094

22667,0,0,0,0,1095

22687,0,0,0,0,1096

22707,0,0,0,0,1097

22727,0,0,0,0,1098

22747,0,0,0,0,1099

22767,0,0,0,0,1100

22787,0,0,0,0,1101

22807,0,0,0,0,1102

22827,0,0,0,0,1103

22847,0,0,0,0,1104

22867,0,0,0,0,1105

22887,0,0,0,0,1106

22907,0,0,0,0,1107

22927,0,0,0,0,1108

22947,0,0,0,0,1109

22967,0,0,0,0,1110

22987,0,0,0,0,1111

23007,0,0,0,0,1112

23027,0,0,0,0,1113

23047,0,0,0,0,1114

23067,0,0,0,0,1115

23087,0,0,0,0,1116

23107,0,0,0,0,1117

23127,0,0,0,0,1118

23147,0,0,0,0,1119

23167,0,0,0,0,1120

23187,0,0,0,0,1121

23207,0,0,0,0,1122

23227,0,0,0,0,1123

23247,0,0,0,0,1124

23267,0,0,0,0,1125

23287,0,0,0,0,1126

23307,0,0,0,0,1127

23327,0,0,0,0,1128

23347,0,0,0,0,1129

23367,0,0,0,0,1130

23387,0,0,0,0,1131

23407,0,0,0,0,1132

23427,0,0,0,0,1133

23447,0,0,0,0,1134

23467,0,0,0,0,1135

23487,0,0,0,0,1136

23507,0,0,0,0,1137

23527,0,0,0,0,1138

23547,0,0,0,0,1139

23567,0,0,0,0,1140

23587,0,0,0,0,1141

23607,0,0,0,0,1142

23627,0,0,0,0,1143

23647,0,0,0,0,1144

23667,0,0,0,0,1145

23687,0,0,0,0,1146

23707,0,0,0,0,1147

23727,0,0,0,0,1148

23747,0,0,0,0,1149

23767,0,0,0,0,1150

23787,0,0,0,0,1151

23807,0,0,0,0,1152

23827,0,0,0,0,1153

23847,0,0,0,0,1154

23867,0,0,0,0,1155

23887,0,0,0,0,1156

23907,0,0,0,0,1157

23927,0,0,0,0,1158

23947,0,0,0,0,1159

23967,0,0,0,0,1160

23987,0,0,0,0,1161

24007,0,0,0,0,1162

24027,0,0,0,0,1163

24047,0,0,0,0,1164

24067,0,0,0,0,1165

24087,0,0,0,0,1166

24107,0,0,0,0,1167

24127,0,0,0,0,1168

24147,0,0,0,0,1169

24167,0,0,0,0,1170

24187,0,0,0,0,1171

24207,0,0,0,0,1172

24227,0,0,0,0,1173

24247,0,0,0,0,1174

24267,0,0,0,0,1175

24287,0,0,0,0,1176

24307,0,0,0,0,1177

24327,0,0,0,0,1178

24347,0,0,0,0,1179

24367,0,0,0,0,1180

24387,0,0,0,0,1181

24407,0,0,0,0,1182

24427,0,0,0,0,1183

24447,0,0,0,0,1184

24467,0,0,0,0,1185

24487,0,0,0,0,1186

24507,0,0,0,0,1187

24527,0,0,0,0,1188

24547,0,0,0,0,1189

24567,0,0,0,0,1190

24587,0,0,0,0,1191

24607,0,0,0,0,1192

24627,0,0,0,0,1193

24647,0,0,0,0,1194

24667,0,0,0,0,1195

24687,0,0,0,0,1196

24707,0,0,0,0,1197

24727,0,0,0,0,1198

24747,0,0,0,0,1199

24767,0,0,0,0,1200

24787,0,0,0,0,1201

24807,0,0,0,0,1202

24827,0,0,0,0,1203

24847,0,0,0,0,1204

24867,0,0,0,0,1205

24887,0,0,0,0,1206

24911,0,0,0,0,1207

24927,0,0,0,0,1208

24947,0,0,0,0,1209

24967,0,0,0,0,1210

24987,0,0,0,0,1211

25007,0,0,0,0,1212

25027,0,0,0,0,1213

25047,0,0,0,0,1214

25067,0,0,0,0,1215

25087,0,0,0,0,1216

25107,0,0,0,0,1217

25127,0,0,0,0,1218

25147,0,0,0,0,1219

25167,0,0,0,0,1220

25187,0,0,0,0,1221

25207,0,0,0,0,1222

25227,0,0,0,0,1223

25247,0,0,0,0,1224

25267,0,0,0,0,1225

25287,0,0,0,0,1226

25307,0,0,0,0,1227

25327,0,0,0,0,1228

25347,0,0,0,0,1229

25367,0,0,0,0,1230

25387,0,0,0,0,1231

25407,0,0,0,0,1232

25427,0,0,0,0,1233

25447,0,0,0,0,1234

25467,0,0,0,0,1235

25487,0,0,0,0,1236

25507,0,0,0,0,1237

25527,0,0,0,0,1238

25547,0,0,0,0,1239

25567,0,0,0,0,1240

25587,0,0,0,0,1241

25607,0,0,0,0,1242

25627,0,0,0,0,1243

25647,0,0,0,0,1244

25667,0,0,0,0,1245

25687,0,0,0,0,1246

25707,0,0,0,0,1247

25727,0,0,0,0,1248

25747,0,0,0,0,1249

25767,0,0,0,0,1250

25787,0,0,0,0,1251

25807,0,0,0,0,1252

25827,0,0,0,0,1253

25847,0,0,0,0,1254

25867,0,0,0,0,1255

25887,0,0,0,0,1256

25907,0,0,0,0,1257

25927,0,0,0,0,1258

25947,0,0,0,0,1259

25967,0,0,0,0,1260

25987,0,0,0,0,1261

26007,0,0,0,0,1262

26027,0,0,0,0,1263

26047,0,0,0,0,1264

26067,0,0,0,0,1265

26087,0,0,0,0,1266

26107,0,0,0,0,1267

26127,0,0,0,0,1268

26147,0,0,0,0,1269

26167,0,0,0,0,1270

26187,0,0,0,0,1271

26207,0,0,0,0,1272

26227,0,0,0,0,1273

26247,0,0,0,0,1274

26267,0,0,0,0,1275

26287,0,0,0,0,1276

26307,0,0,0,0,1277

26327,0,0,0,0,1278

26347,0,0,0,0,1279

26367,0,0,0,0,1280

26387,0,0,0,0,1281

26407,0,0,0,0,1282

26427,0,0,0,0,1283

26447,0,0,0,0,1284

26467,0,0,0,0,1285

26487,0,0,0,0,1286

26507,0,0,0,0,1287

26527,0,0,0,0,1288

26547,0,0,0,0,1289

26567,0,0,0,0,1290

26587,0,0,0,0,1291

26607,0,0,0,0,1292

26627,0,0,0,0,1293

26647,0,0,0,0,1294

26667,0,0,0,0,1295

26687,0,0,0,0,1296

26707,0,0,0,0,1297

26727,0,0,0,0,1298

26747,0,0,0,0,1299

26767,0,0,0,0,1300

26787,0,0,0,0,1301

26807,0,0,0,0,1302

26827,0,0,0,0,1303

26847,0,0,0,0,1304

26867,0,0,0,0,1305

26887,0,0,0,0,1306

26907,0,0,0,0,1307

26927,0,0,0,0,1308

26947,0,0,0,0,1309

26967,0,0,0,0,1310

26987,0,0,0,0,1311

27007,0,0,0,0,1312

27027,0,0,0,0,1313

27047,0,0,0,0,1314

27067,0,0,0,0,1315

27087,0,0,0,0,1316

27107,0,0,0,0,1317

27127,0,0,0,0,1318

27147,0,0,0,0,1319

27167,0,0,0,0,1320

27187,0,0,0,0,1321

27207,0,0,0,0,1322

27227,0,0,0,0,1323

27247,0,0,0,0,1324

27267,0,0,0,0,1325

27287,0,0,0,0,1326

27307,0,0,0,0,1327

27327,0,0,0,0,1328

27347,0,0,0,0,1329

27367,0,0,0,0,1330

27387,0,0,0,0,1331

27407,0,0,0,0,1332

27427,0,0,0,0,1333

27447,0,0,0,0,1334

27467,0,0,0,0,1335

27487,0,0,0,0,1336

27507,0,0,0,0,1337

27527,0,0,0,0,1338

27547,0,0,0,0,1339

27567,0,0,0,0,1340

27587,0,0,0,0,1341

27607,0,0,0,0,1342

27627,0,0,0,0,1343

27647,0,0,0,0,1344

27667,0,0,0,0,1345

27687,0,0,0,0,1346

27707,0,0,0,0,1347

27727,0,0,0,0,1348

27747,0,0,0,0,1349

27767,0,0,0,0,1350

27787,0,0,0,0,1351

27807,0,0,0,0,1352

27827,0,0,0,0,1353

27847,0,0,0,0,1354

27867,0,0,0,0,1355

27887,0,0,0,0,1356

27907,0,0,0,0,1357

27927,0,0,0,0,1358

27947,0,0,0,0,1359

27967,0,0,0,0,1360

27987,0,0,0,0,1361

28007,0,0,0,0,1362

28027,0,0,0,0,1363

28047,0,0,0,0,1364

28067,0,0,0,0,1365

28087,0,0,0,0,1366

28107,0,0,0,0,1367

28127,0,0,0,0,1368

28147,0,0,0,0,1369

28167,0,0,0,0,1370

28187,0,0,0,0,1371

28207,0,0,0,0,1372

28227,0,0,0,0,1373

28247,0,0,0,0,1374

28267,0,0,0,0,1375

28287,0,0,0,0,1376

28307,0,0,0,0,1377

28327,0,0,0,0,1378

28347,0,0,0,0,1379

28367,0,0,0,0,1380

28387,0,0,0,0,1381

28407,0,0,0,0,1382

28427,0,0,0,0,1383

28447,0,0,0,0,1384

28467,0,0,0,0,1385

28487,0,0,0,0,1386

28507,0,0,0,0,1387

28527,0,0,0,0,1388

28547,0,0,0,0,1389

28567,0,0,0,0,1390

28587,0,0,0,0,1391

28607,0,0,0,0,1392

28627,0,0,0,0,1393

28647,0,0,0,0,1394

28667,0,0,0,0,1395

28687,0,0,0,0,1396

28707,0,0,0,0,1397

28727,0,0,0,0,1398

28747,0,0,0,0,1399

28767,0,0,0,0,1400

28787,0,0,0,0,1401

28807,0,0,0,0,1402

28827,0,0,0,0,1403

28847,0,0,0,0,1404

28867,0,0,0,0,1405

28887,0,0,0,0,1406

28907,0,0,0,0,1407

28927,0,0,0,0,1408

28947,0,0,0,0,1409

28967,0,0,0,0,1410

28987,0,0,0,0,1411

29007,0,0,0,0,1412

29027,0,0,0,0,1413

29047,0,0,0,0,1414

29067,0,0,0,0,1415

29087,0,0,0,0,1416

29107,0,0,0,0,1417

29127,0,0,0,0,1418

29147,0,0,0,0,1419

29167,0,0,0,0,1420

29187,0,0,0,0,1421

29207,0,0,0,0,1422

29227,0,0,0,0,1423

29247,0,0,0,0,1424

29267,0,0,0,0,1425

29287,0,0,0,0,1426

29307,0,0,0,0,1427

29327,0,0,0,0,1428

29347,0,0,0,0,1429

29367,0,0,0,0,1430

29387,0,0,0,0,1431

29407,0,0,0,0,1432

29427,0,0,0,0,1433

29447,0,0,0,0,1434

29467,0,0,0,0,1435

29487,0,0,0,0,1436

29507,0,0,0,0,1437

29527,0,0,0,0,1438

29547,0,0,0,0,1439

29567,0,0,0,0,1440

29587,0,0,0,0,1441

29607,0,0,0,0,1442

29627,0,0,0,0,1443

29647,0,0,0,0,1444

29667,0,0,0,0,1445

29687,0,0,0,0,1446

29707,0,0,0,0,1447

29727,0,0,0,0,1448

29747,0,0,0,0,1449

29767,0,0,0,0,1450

29787,0,0,0,0,1451

29807,0,0,0,0,1452

29827,0,0,0,0,1453

29847,0,0,0,0,1454

29867,0,0,0,0,1455

29887,0,0,0,0,1456

29907,0,0,0,0,1457

29927,0,0,0,0,1458

29947,0,0,0,0,1459

29967,0,0,0,0,1460

29987,0,0,0,0,1461

30007,0,0,0,0,1462

30027,0,0,0,0,1463

30047,0,0,0,0,1464

30067,0,0,0,0,1465

30087,0,0,0,0,1466

30107,0,0,0,0,1467

30127,0,0,0,0,1468

30147,0,0,0,0,1469

30167,0,0,0,0,1470

30187,0,0,0,0,1471

30207,0,0,0,0,1472

30227,0,0,0,0,1473

30247,0,0,0,0,1474

30267,0,0,0,0,1475

30287,0,0,0,0,1476

30307,0,0,0,0,1477

30327,0,0,0,0,1478

30347,0,0,0,0,1479

30367,0,0,0,0,1480

30387,0,0,0,0,1481

30407,0,0,0,0,1482

30427,0,0,0,0,1483

30447,0,0,0,0,1484

30467,0,0,0,0,1485

30487,0,0,0,0,1486

30507,0,0,0,0,1487

30527,0,0,0,0,1488

30547,0,0,0,0,1489

30567,0,0,0,0,1490

30587,0,0,0,0,1491

30607,0,0,0,0,1492

30627,0,0,0,0,1493

30647,0,0,0,0,1494

30667,0,0,0,0,1495

30687,0,0,0,0,1496

30707,0,0,0,0,1497

30727,0,0,0,0,1498

30747,0,0,0,0,1499

30767,0,0,0,0,1500

30787,0,0,0,0,1501

30807,0,0,0,0,1502

30827,0,0,0,0,1503

30847,0,0,0,0,1504

30867,0,0,0,0,1505

30887,0,0,0,0,1506

30907,0,0,0,0,1507

30927,0,0,0,0,1508

30947,0,0,0,0,1509

30967,0,0,0,0,1510

30987,0,0,0,0,1511

31007,0,0,0,0,1512

31027,0,0,0,0,1513

31047,0,0,0,0,1514

31067,0,0,0,0,1515

31087,0,0,0,0,1516

31107,0,0,0,0,1517

31127,0,0,0,0,1518

31147,0,0,0,0,1519

31167,0,0,0,0,1520

31187,0,0,0,0,1521

31207,0,0,0,0,1522

31227,0,0,0,0,1523

31247,0,0,0,0,1524

31267,0,0,0,0,1525

31287,0,0,0,0,1526

31307,0,0,0,0,1527

31327,0,0,0,0,1528

31347,0,0,0,0,1529

31367,0,0,0,0,1530

31387,0,0,0,0,1531

31407,0,0,0,0,1532

31427,0,0,0,0,1533

31447,0,0,0,0,1534

31467,0,0,0,0,1535

31487,0,0,0,0,1536

31507,0,0,0,0,1537

31527,0,0,0,0,1538

31547,0,0,0,0,1539

31567,0,0,0,0,1540

31587,0,0,0,0,1541

31607,0,0,0,0,1542

31627,0,0,0,0,1543

31647,0,0,0,0,1544

31667,0,0,0,0,1545

31687,0,0,0,0,1546

31707,0,0,0,0,1547

31727,0,0,0,0,1548

31747,0,0,0,0,1549

31767,0,0,0,0,1550

31787,0,0,0,0,1551

31807,0,0,0,0,1552

31827,0,0,0,0,1553

31847,0,0,0,0,1554

31867,0,0,0,0,1555

31887,0,0,0,0,1556

31907,0,0,0,0,1557

31927,0,0,0,0,1558

31947,0,0,0,0,1559

31967,0,0,0,0,1560

31987,0,0,0,0,1561

32007,0,0,0,0,1562

32027,0,0,0,0,1563

32047,0,0,0,0,1564

32067,0,0,0,0,1565

32087,0,0,0,0,1566

32107,0,0,0,0,1567

32127,0,0,0,0,1568

32147,0,0,0,0,1569

32167,0,0,0,0,1570

32187,0,0,0,0,1571

32207,0,0,0,0,1572

32227,0,0,0,0,1573

32247,0,0,0,0,1574

32267,0,0,0,0,1575

32287,0,0,0,0,1576

32307,0,0,0,0,1577

32327,0,0,0,0,1578

32347,0,0,0,0,1579

32367,0,0,0,0,1580

32387,0,0,0,0,1581

32407,0,0,0,0,1582

32427,0,0,0,0,1583

32447,0,0,0,0,1584

32467,0,0,0,0,1585

32487,0,0,0,0,1586

32507,0,0,0,0,1587

32527,0,0,0,0,1588

32547,0,0,0,0,1589

32567,0,0,0,0,1590

32587,0,0,0,0,1591

32607,0,0,0,0,1592

32627,0,0,0,0,1593

32647,0,0,0,0,1594

32667,0,0,0,0,1595

32687,0,0,0,0,1596

32707,0,0,0,0,1597

32727,0,0,0,0,1598

32747,0,0,0,0,1599

32767,0,0,0,0,1600

32787,0,0,0,0,1601

32807,0,0,0,0,1602

32827,0,0,0,0,1603

32847,0,0,0,0,1604

32867,0,0,0,0,1605

32887,0,0,0,0,1606

32907,0,0,0,0,1607

32927,0,0,0,0,1608

32947,0,0,0,0,1609

32967,0,0,0,0,1610

32987,0,0,0,0,1611

33007,0,0,0,0,1612

33027,0,0,0,0,1613

33047,0,0,0,0,1614

33067,0,0,0,0,1615

33087,0,0,0,0,1616

33107,0,0,0,0,1617

33127,0,0,0,0,1618

33147,0,0,0,0,1619

33167,0,0,0,0,1620

33187,0,0,0,0,1621

33207,0,0,0,0,1622

33227,0,0,0,0,1623

33247,0,0,0,0,1624

33267,0,0,0,0,1625

33287,0,0,0,0,1626

33307,0,0,0,0,1627

33327,0,0,0,0,1628

33347,0,0,0,0,1629

33367,0,0,0,0,1630

33387,0,0,0,0,1631

33407,0,0,0,0,1632

33427,0,0,0,0,1633

33447,0,0,0,0,1634

33467,0,0,0,0,1635

33487,0,0,0,0,1636

33507,0,0,0,0,1637

33527,0,0,0,0,1638

33547,0,0,0,0,1639

33567,0,0,0,0,1640

33587,0,0,0,0,1641

33607,0,0,0,0,1642

33627,0,0,0,0,1643

33647,0,0,0,0,1644

33667,0,0,0,0,1645

33687,0,0,0,0,1646

33707,0,0,0,0,1647

33727,0,0,0,0,1648

33747,0,0,0,0,1649

33767,0,0,0,0,1650

33787,0,0,0,0,1651

33807,0,0,0,0,1652

33827,0,0,0,0,1653

33847,0,0,0,0,1654

33867,0,0,0,0,1655

33887,0,0,0,0,1656

33907,0,0,0,0,1657

33927,0,0,0,0,1658

33947,0,0,0,0,1659

33967,0,0,0,0,1660

33987,0,0,0,0,1661

34007,0,0,0,0,1662

34027,0,0,0,0,1663

34047,0,0,0,0,1664

34067,0,0,0,0,1665

34087,0,0,0,0,1666

34107,0,0,0,0,1667

34127,0,0,0,0,1668

34147,0,0,0,0,1669

34167,0,0,0,0,1670

34187,0,0,0,0,1671

34207,0,0,0,0,1672

34227,0,0,0,0,1673

34247,0,0,0,0,1674

34267,0,0,0,0,1675

34287,0,0,0,0,1676

34307,0,0,0,0,1677

34327,0,0,0,0,1678

34347,0,0,0,0,1679

34367,0,0,0,0,1680

34387,0,0,0,0,1681

34407,0,0,0,0,1682

34427,0,0,0,0,1683

34447,0,0,0,0,1684

34467,0,0,0,0,1685

34487,0,0,0,0,1686

34507,0,0,0,0,1687

34527,0,0,0,0,1688

34547,0,0,0,0,1689

34567,0,0,0,0,1690

34587,0,0,0,0,1691

34607,0,0,0,0,1692

34627,0,0,0,0,1693

34647,0,0,0,0,1694

34667,0,0,0,0,1695

34687,0,0,0,0,1696

34707,0,0,0,0,1697

34727,0,0,0,0,1698

34747,0,0,0,0,1699

34767,0,0,0,0,1700

34787,0,0,0,0,1701

34807,0,0,0,0,1702

34827,0,0,0,0,1703

34847,0,0,0,0,1704

34867,0,0,0,0,1705

34887,0,0,0,0,1706

34907,0,0,0,0,1707

34927,0,0,0,0,1708

34947,0,0,0,0,1709

34967,0,0,0,0,1710

34987,0,0,0,0,1711

35007,0,0,0,0,1712

35027,0,0,0,0,1713

35047,0,0,0,0,1714

35067,0,0,0,0,1715

35087,0,0,0,0,1716

35107,0,0,0,0,1717

35127,0,0,0,0,1718

35147,0,0,0,0,1719

35167,0,0,0,0,1720

35187,0,0,0,0,1721

35207,0,0,0,0,1722

35227,0,0,0,0,1723

35247,0,0,0,0,1724

35267,0,0,0,0,1725

35287,0,0,0,0,1726

35307,0,0,0,0,1727

35327,0,0,0,0,1728

35347,0,0,0,0,1729

35367,0,0,0,0,1730

35387,0,0,0,0,1731

35407,0,0,0,0,1732

35427,0,0,0,0,1733

35447,0,0,0,0,1734

35467,0,0,0,0,1735

35487,0,0,0,0,1736

35507,0,0,0,0,1737

35527,0,0,0,0,1738

35547,0,0,0,0,1739

35567,0,0,0,0,1740

35587,0,0,0,0,1741

35607,0,0,0,0,1742

35627,0,0,0,0,1743

35647,0,0,0,0,1744

35667,0,0,0,0,1745

35687,0,0,0,0,1746

35707,0,0,0,0,1747

35727,0,0,0,0,1748

35747,0,0,0,0,1749

35767,0,0,0,0,1750

35787,0,0,0,0,1751

35807,0,0,0,0,1752

35827,0,0,0,0,1753

35847,0,0,0,0,1754

35867,0,0,0,0,1755

35887,0,0,0,0,1756

35907,0,0,0,0,1757

35927,0,0,0,0,1758

35947,0,0,0,0,1759

35967,0,0,0,0,1760

35987,0,0,0,0,1761

36007,0,0,0,0,1762

36027,0,0,0,0,1763

36047,0,0,0,0,1764

36067,0,0,0,0,1765

36087,0,0,0,0,1766

36107,0,0,0,0,1767

36127,0,0,0,0,1768

36147,0,0,0,0,1769

36167,0,0,0,0,1770

36187,0,0,0,0,1771

36207,0,0,0,0,1772

36227,0,0,0,0,1773

36247,0,0,0,0,1774

36267,0,0,0,0,1775

36287,0,0,0,0,1776

36307,0,0,0,0,1777

36327,0,0,0,0,1778

36347,0,0,0,0,1779

36367,0,0,0,0,1780

36387,0,0,0,0,1781

36407,0,0,0,0,1782

36427,0,0,0,0,1783

36447,0,0,0,0,1784

36467,0,0,0,0,1785

36487,0,0,0,0,1786

36507,0,0,0,0,1787

36527,0,0,0,0,1788

36547,0,0,0,0,1789

36567,0,0,0,0,1790

36587,0,0,0,0,1791

36607,0,0,0,0,1792

36627,0,0,0,0,1793

36647,0,0,0,0,1794

36667,0,0,0,0,1795

36687,0,0,0,0,1796

36707,0,0,0,0,1797

36727,0,0,0,0,1798

36747,0,0,0,0,1799

36767,0,0,0,0,1800

36787,0,0,0,0,1801

36807,0,0,0,0,1802

36827,0,0,0,0,1803

36847,0,0,0,0,1804

36867,0,0,0,0,1805

36887,0,0,0,0,1806

36907,0,0,0,0,1807

36927,0,0,0,0,1808

36947,0,0,0,0,1809

36967,0,0,0,0,1810

121170,16,0,0,0,1811

